bulk_compression_ratio,deficit_hidden_1,deficit_input,deficit_output,entropy_gap,entropy_prod_global,entropy_prod_hidden_1,entropy_prod_input,entropy_prod_output,epoch,global_eff_rank,global_entropy,hidden_1_eff_rank,hidden_1_entropy,input_eff_rank,input_entropy,output_eff_rank,output_entropy,test_acc,train_acc,train_loss
0.33486090217356534,0.19706928730010986,0.014187642373144627,0.15707328915596008,1.0940399169921875,-0.0004949569702148438,-0.002550363540649414,-0.0013232231140136719,-0.0032448768615722656,2100,128.47323608398438,4.855720520019531,28.339006423950195,3.3442392349243164,84.62918853759766,4.438279151916504,29.912296295166016,3.3982696533203125,0.010930620919993927,1.0,0.16563495491980493
0.33458083460673005,0.19745123386383057,0.014263154938817024,0.1574038565158844,1.094876766204834,-0.00067901611328125,-0.002163410186767578,-0.0013265609741210938,-0.0027954578399658203,2200,128.38601684570312,4.85504150390625,28.27776527404785,3.342075824737549,84.5169906616211,4.436952590942383,29.828794479370117,3.3954741954803467,0.013056019432214969,1.0,0.151619593453779
0.3342713211503265,0.19787858426570892,0.014334216713905334,0.15771397948265076,1.0958023071289062,-0.0009436607360839844,-0.00223541259765625,-0.0013098716735839844,-0.002530336380004883,2300,128.26492309570312,4.854097843170166,28.214624404907227,3.3398404121398926,84.40635681152344,4.435642719268799,29.753414154052734,3.392943859100342,0.01427053286776985,1.0,0.13858427147464833
0.33389757294854455,0.19842377305030823,0.014419210143387318,0.1581481248140335,1.0969209671020508,-0.0008082389831542969,-0.0025653839111328125,-0.0014467239379882812,-0.0025632381439208984,2400,128.1613006591797,4.853289604187012,28.142333984375,3.3372750282287598,84.28433227539062,4.4341959953308105,29.67724609375,3.390380620956421,0.014574161226658569,1.0,0.12706893373051067
0.33347337049786674,0.19910576939582825,0.014492298476397991,0.1586170196533203,1.0981922149658203,-0.0008497238159179688,-0.002911090850830078,-0.0016398429870605469,-0.0022287368774414062,2500,128.0524444580078,4.852439880371094,28.060527801513672,3.3343639373779297,84.14623260498047,4.43255615234375,29.611169815063477,3.3881518840789795,0.016851373918323972,1.0,0.11623127474419873
0.3329579490220809,0.19983965158462524,0.014565219171345234,0.15909114480018616,1.0997388362884521,-0.001369476318359375,-0.0036084651947021484,-0.0020618438720703125,-0.0024564266204833984,2600,127.87720489501953,4.851070404052734,27.959449768066406,3.3307554721832275,83.97291564941406,4.43049430847168,29.538528442382812,3.385695457458496,0.018521329892211932,1.0,0.10597354061188721
0.33210336115015965,0.20108041167259216,0.014806960709393024,0.16000407934188843,1.102308988571167,-0.0016307830810546875,-0.0060062408447265625,-0.0034360885620117188,-0.004427671432495117,2700,127.6688232421875,4.84943962097168,27.792028427124023,3.324749231338501,83.68487548828125,4.427058219909668,29.408029556274414,3.381267786026001,0.023075755275542734,1.0,0.09603927049503354
0.33123280716158876,0.20249003171920776,0.015188426710665226,0.16117922961711884,1.104933738708496,-0.0015387535095214844,-0.00748896598815918,-0.004864215850830078,-0.006523847579956055,2800,127.47252655029297,4.847900867462158,27.584671020507812,3.317260265350342,83.27880096435547,4.422194004058838,29.216800689697266,3.374743938446045,0.03203279186275998,1.0,0.08691651573171014
0.3308631402581632,0.20389091968536377,0.015745066106319427,0.16254496574401855,1.1060504913330078,-0.0010647773742675781,-0.007604122161865234,-0.006487369537353516,-0.0076825618743896484,2900,127.33686828613281,4.846836090087891,27.37571144104004,3.3096561431884766,82.74028778076172,4.415706634521484,28.993202209472656,3.3670613765716553,0.037498102322756945,1.0,0.07828016474072093
0.330552974877322,0.20533178746700287,0.016462594270706177,0.1639910638332367,1.1069884300231934,-0.0009036064147949219,-0.008351802825927734,-0.0074138641357421875,-0.008721590042114258,3000,127.22185516357422,4.845932483673096,27.148027420043945,3.301304340362549,82.1291275024414,4.408292770385742,28.74143409729004,3.358339786529541,0.04645513890997419,1.0,0.0704757941267661
0.3299927042849909,0.20709338784217834,0.017307989299297333,0.16569268703460693,1.108684778213501,-0.0010495185852050781,-0.010226964950561523,-0.008530616760253906,-0.01042318344116211,3100,127.08840942382812,4.844882965087891,26.87179946899414,3.2910773754119873,81.4314956665039,4.399762153625488,28.44340705871582,3.347916603088379,0.061181114316077125,1.0,0.06295004839237323
0.3297069904938857,0.20921717584133148,0.018500134348869324,0.1678236424922943,1.109550952911377,-0.00115966796875,-0.012067079544067383,-0.011200904846191406,-0.012547731399536133,3200,126.94110870361328,4.843723297119141,26.549482345581055,3.27901029586792,80.52447509765625,4.388561248779297,28.088741302490234,3.3353688716888428,0.07833611659328982,1.0,0.05578429329002436
0.32905229672283426,0.21166858077049255,0.019805945456027985,0.1704733818769455,1.1115386486053467,-0.0016865730285644531,-0.014402151107788086,-0.01241445541381836,-0.01551365852355957,3300,126.7271957397461,4.842036724090576,26.16985511779785,3.264608144760132,79.53099060058594,4.3761467933654785,27.656347274780273,3.319855213165283,0.10353727038105359,1.0,0.048865005036012064
0.3281069773555522,0.21442244946956635,0.021353090181946754,0.17362703382968903,1.1144156455993652,-0.0019068717956542969,-0.016937971115112305,-0.01406097412109375,-0.01907205581665039,3400,126.48577880859375,4.840129852294922,25.730323791503906,3.2476701736450195,78.4205322265625,4.362085819244385,27.133880615234375,3.300783157348633,0.13557006224381357,1.0,0.04292558898989568
0.3265195212064201,0.21716277301311493,0.02253790758550167,0.17690375447273254,1.1192655563354492,-0.0016560554504394531,-0.01711416244506836,-0.012264251708984375,-0.020251750946044922,3500,126.27648162841797,4.838473796844482,25.293716430664062,3.230556011199951,77.46463775634766,4.3498215675354,26.58989906311035,3.280531406402588,0.16198572946713222,1.0,0.037636512435027504
0.3244938301050954,0.21942561864852905,0.023187514394521713,0.17970147728919983,1.1254887580871582,-0.0012984275817871094,-0.014545440673828125,-0.00832223892211914,-0.01812887191772461,3600,126.11262512207031,4.837175369262695,24.9284725189209,3.216010570526123,76.82263946533203,4.341499328613281,26.11219596862793,3.2624025344848633,0.18232882951267648,1.0,0.03318545074960511
0.32232644168888347,0.22134707868099213,0.023561658337712288,0.1819603145122528,1.132190227508545,-0.00152587890625,-0.012786865234375,-0.006085395812988281,-0.01535797119140625,3700,125.92034912109375,4.835649490356445,24.611738204956055,3.203223705291748,76.35655975341797,4.335413932800293,25.714231491088867,3.247044563293457,0.20191285866099895,1.0,0.029057377084698938
0.3197053278730765,0.2231149822473526,0.023704249411821365,0.18378770351409912,1.1403555870056152,-0.0014505386352539062,-0.011816978454589844,-0.0036516189575195312,-0.012760162353515625,3800,125.73782348632812,4.834198951721191,24.32261848449707,3.191406726837158,76.07823944091797,4.331762313842773,25.388198852539062,3.2342844009399414,0.21982693183543342,1.0,0.02555834187668617
0.3166921839308391,0.22479981184005737,0.023647960275411606,0.18533186614513397,1.149825096130371,-0.0012769699096679688,-0.01124429702758789,-0.0017747879028320312,-0.010969400405883789,3900,125.57736206054688,4.832921981811523,24.050661087036133,3.1801624298095703,75.9433364868164,4.329987525939941,25.11122703552246,3.2233150005340576,0.23455290724153635,1.0,0.022424870600341738
0.3136508482997123,0.2264411449432373,0.0235811285674572,0.18668237328529358,1.1594748497009277,-0.0011816024780273438,-0.01084280014038086,-0.0011930465698242188,-0.00977635383605957,4000,125.42906951904297,4.831740379333496,23.791292190551758,3.1693196296691895,75.85279083251953,4.328794479370117,24.866926193237305,3.213538646697998,0.24836799757097314,1.0,0.01969060391546732
0.3129222924531028,0.2268390655517578,0.02356801927089691,0.1869913786649704,1.1618003845214844,-0.0003662109375,-0.002654552459716797,-0.00032901763916015625,-0.0023272037506103516,4025,125.38314819335938,4.831374168395996,23.728219985961914,3.1666650772094727,75.82783508300781,4.328465461730957,24.80912208557129,3.2112114429473877,0.251252466980416,1.0,0.019063230775544865
0.31222875546322804,0.22722011804580688,0.023549243807792664,0.18729537725448608,1.1640191078186035,-0.0003032684326171875,-0.0025429725646972656,-0.000324249267578125,-0.0022323131561279297,4050,125.3451156616211,4.831070899963379,23.66795539855957,3.1641221046447754,75.80325317382812,4.328141212463379,24.753803253173828,3.2089791297912598,0.2556550781843024,1.0,0.01849407981223117
0.3115327586121203,0.22760900855064392,0.02352801337838173,0.1876038908958435,1.1662507057189941,-0.00030803680419921875,-0.0025196075439453125,-0.0002880096435546875,-0.002163410186767578,4075,125.30652618408203,4.83076286315918,23.608396530151367,3.16160249710083,75.78142547607422,4.327853202819824,24.700307846069336,3.206815719604492,0.2576286625170791,1.0,0.017907806680736434
0.31082997842241666,0.22800667583942413,0.02351105585694313,0.18790657818317413,1.1685092449188232,-0.0003542900085449219,-0.002595663070678711,-0.0003371238708496094,-0.0021970272064208984,4100,125.26213073730469,4.830408573150635,23.547199249267578,3.1590068340301514,75.7558822631836,4.327516078948975,24.646100997924805,3.2046186923980713,0.2624867162592986,1.0,0.01733752354203303
0.3101918952607824,0.22840754687786102,0.023524552583694458,0.18820273876190186,1.1705641746520996,-0.0003895759582519531,-0.0025794506072998047,-0.0005245208740234375,-0.0021288394927978516,4125,125.21334075927734,4.830018997192383,23.48653793334961,3.1564273834228516,75.71615600585938,4.326991558074951,24.593690872192383,3.2024898529052734,0.26552299984818584,1.0,0.016749866055964915
0.3094999202599033,0.2288370430469513,0.023527098819613457,0.18851102888584137,1.172797441482544,-0.00039386749267578125,-0.0026857852935791016,-0.0004525184631347656,-0.0022013187408447266,4150,125.16403198242188,4.829625129699707,23.423542022705078,3.1537415981292725,75.68190002441406,4.326539039611816,24.539609909057617,3.2002885341644287,0.2731137088204038,1.0,0.016226736971254384
0.30882362137305114,0.22928103804588318,0.02355234883725643,0.18883728981018066,1.1749849319458008,-0.000370025634765625,-0.0027081966400146484,-0.0005207061767578125,-0.0022165775299072266,4175,125.11772155761719,4.829255104064941,23.360191345214844,3.151033401489258,75.64250183105469,4.326018333435059,24.485275268554688,3.1980719566345215,0.27508729315318053,1.0,0.01566225469038471
0.30817725426071196,0.2297336906194687,0.02358785830438137,0.18916931748390198,1.1770801544189453,-0.0004162788391113281,-0.0027074813842773438,-0.0006122589111328125,-0.0022096633911132812,4200,125.0656509399414,4.82883882522583,23.29703140258789,3.1483259201049805,75.59620666503906,4.325406074523926,24.431230545043945,3.195862293243408,0.28055260361317746,1.0,0.015192104315399744
0.3076345385769258,0.23016297817230225,0.02364320307970047,0.1894955337047577,1.1788427829742432,-0.0004057884216308594,-0.0026099681854248047,-0.0008473396301269531,-0.002186298370361328,4225,125.01492309570312,4.828433036804199,23.236305236816406,3.1457159519195557,75.53217315673828,4.324558734893799,24.377870559692383,3.193675994873047,0.28495521481706393,1.0,0.014693212550870076
0.3070596010940808,0.2305956482887268,0.023690547794103622,0.18982481956481934,1.180713415145874,-0.0004439353942871094,-0.0026826858520507812,-0.0008120536804199219,-0.0023021697998046875,4250,124.95942687988281,4.827989101409912,23.174053192138672,3.143033266067505,75.47086334228516,4.323746681213379,24.32181739807129,3.191373825073242,0.28935782602095034,1.0,0.014201061937411486
0.30653484759231625,0.2310623973608017,0.0237678624689579,0.19018445909023285,1.1824238300323486,-0.0003991127014160156,-0.0026564598083496094,-0.000946044921875,-0.0022745132446289062,4275,124.9095687866211,4.827589988708496,23.112573623657227,3.1403768062591553,75.39949798583984,4.322800636291504,24.26656150817871,3.1890993118286133,0.29543039319872477,1.0,0.013728716584948215
0.3060351516321207,0.23154273629188538,0.023851018399000168,0.19055037200450897,1.1840553283691406,-0.0004248619079589844,-0.002671957015991211,-0.0010404586791992188,-0.002279996871948242,4300,124.8564453125,4.827165126800537,23.050901412963867,3.137704849243164,75.32109069824219,4.321760177612305,24.21129608154297,3.186819314956665,0.30044026112038863,1.0,0.013304662713180359
0.3055219358075908,0.23200362920761108,0.023931659758090973,0.1908988654613495,1.1857337951660156,-0.0004391670227050781,-0.0026645660400390625,-0.0009860992431640625,-0.0022687911987304688,4325,124.80168151855469,4.826725959777832,22.98956298828125,3.135040283203125,75.2468490600586,4.320774078369141,24.156429290771484,3.1845505237579346,0.30408380142705327,1.0,0.01281000304014061
0.30506452871840717,0.23250699043273926,0.02405393496155739,0.19126670062541962,1.1872320175170898,-0.00048065185546875,-0.0028676986694335938,-0.001369476318359375,-0.0024068355560302734,4350,124.74171447753906,4.826245307922363,22.923730850219727,3.1321725845336914,75.14387512207031,4.319404602050781,24.098358154296875,3.1821436882019043,0.30803097009260666,1.0,0.012398140681188087
0.30464134429024475,0.23300772905349731,0.024186767637729645,0.19164863228797913,1.1886200904846191,-0.0005064010620117188,-0.002810955047607422,-0.001422882080078125,-0.0024313926696777344,4375,124.6785659790039,4.825738906860352,22.85938262939453,3.129361629486084,75.03703308105469,4.317981719970703,24.039836883544922,3.1797122955322266,0.31486260816760286,1.0,0.011970119144896891
0.304179345659191,0.23353499174118042,0.024323340505361557,0.19204530119895935,1.1901378631591797,-0.000499725341796875,-0.002964496612548828,-0.0014467239379882812,-0.002498626708984375,4400,124.61627197265625,4.825239181518555,22.791717529296875,3.126397132873535,74.92855072021484,4.316534996032715,23.97984504699707,3.177213668823242,0.31941703355093365,1.0,0.011578467123416364
0.3038207805501832,0.23407457768917084,0.024489372968673706,0.19247308373451233,1.1913173198699951,-0.000385284423828125,-0.0028002262115478516,-0.0016207695007324219,-0.002428770065307617,4425,124.56826782226562,4.824853897094727,22.727983474731445,3.1235969066619873,74.80720520019531,4.314914226531982,23.921669006347656,3.1747848987579346,0.3265522999848186,1.0,0.011195816477849119
0.30351684613293217,0.23459777235984802,0.024680549278855324,0.19288873672485352,1.1923182010650635,-0.0005092620849609375,-0.00292205810546875,-0.0019211769104003906,-0.002599000930786133,4450,124.50484466552734,4.824344635009766,22.66166877746582,3.1206748485565186,74.66362762451172,4.312993049621582,23.859582901000977,3.1721858978271484,0.3336875664187035,1.0,0.010789792866576107
0.3032841350550196,0.23509369790554047,0.024875516071915627,0.19329391419887543,1.1930851936340332,-0.0005044937133789062,-0.0028107166290283203,-0.0020437240600585938,-0.002559661865234375,4475,124.44204711914062,4.823840141296387,22.59806251525879,3.1178641319274902,74.51119232177734,4.310949325561523,23.798587799072266,3.169626235961914,0.3406710186731441,1.0,0.010428516075416375
0.3031180571728247,0.23559072613716125,0.025097567588090897,0.19369849562644958,1.1936330795288086,-0.0004940032958984375,-0.002757549285888672,-0.0022096633911132812,-0.0024805068969726562,4500,124.3805923461914,4.823346138000488,22.535825729370117,3.1151065826416016,74.34669494628906,4.30873966217041,23.739627838134766,3.1671457290649414,0.34643995749202977,1.0,0.010109067526873674
0.3029366109322335,0.23608487844467163,0.025307483971118927,0.19413073360919952,1.1942317485809326,-0.0005292892456054688,-0.002759218215942383,-0.0021605491638183594,-0.0026679039001464844,4525,124.31477355957031,4.822816848754883,22.473737716674805,3.112347364425659,74.18627166748047,4.306579113006592,23.676376342773438,3.164477825164795,0.35524517989980264,1.0,0.009741417454419662
0.3027609811688411,0.23655056953430176,0.02549554780125618,0.19454458355903625,1.1948115825653076,-0.0004801750183105469,-0.0025773048400878906,-0.0019974708557128906,-0.002570629119873047,4550,124.25509643554688,4.822336673736572,22.415889739990234,3.1097700595855713,74.03823852539062,4.304581642150879,23.61559295654297,3.161907196044922,0.36238044633368754,1.0,0.009386418634810446
0.30255208156906277,0.23703867197036743,0.025690585374832153,0.19497893750667572,1.1955018043518066,-0.0004782676696777344,-0.002665281295776367,-0.0019750595092773438,-0.0026397705078125,4575,124.19568634033203,4.8218584060668945,22.356224060058594,3.107104778289795,73.89215087890625,4.302606582641602,23.553335189819336,3.1592674255371094,0.3699711553059056,1.0,0.009054410221183199
0.3023572500756984,0.23748794198036194,0.02585718035697937,0.195369154214859,1.1961455345153809,-0.0005731582641601562,-0.00251007080078125,-0.0018663406372070312,-0.002471923828125,4600,124.12452697753906,4.821285247802734,22.300168991088867,3.1045947074890137,73.7543716430664,4.3007402420043945,23.49518585205078,3.1567955017089844,0.37315925307423714,1.0,0.008746418888759181
0.3020957859198279,0.23798808455467224,0.026034340262413025,0.19580039381980896,1.1970109939575195,-0.0004711151123046875,-0.0026459693908691406,-0.0017805099487304688,-0.0026030540466308594,4625,124.06605529785156,4.82081413269043,22.241249084472656,3.1019487380981445,73.6231689453125,4.298959732055664,23.434106826782227,3.1541924476623535,0.3805981478670108,1.0,0.00842637004638335
0.3019108587426531,0.23845694959163666,0.026216335594654083,0.1962231695652008,1.1976234912872314,-0.0004730224609375,-0.0025131702423095703,-0.0019006729125976562,-0.0025844573974609375,4650,124.00738525390625,4.820341110229492,22.185426712036133,3.099435567855835,73.48336791992188,4.297059059143066,23.373613357543945,3.1516079902648926,0.387429785942007,1.0,0.00813148864350215
0.3019335182260051,0.23890751600265503,0.026494231075048447,0.19664491713047028,1.1975483894348145,-0.0004801750183105469,-0.0025217533111572266,-0.0025968551635742188,-0.002693653106689453,4675,123.9478530883789,4.819860935211182,22.12955093383789,3.0969138145446777,73.29279327392578,4.294462203979492,23.31074333190918,3.148914337158203,0.39638682252922425,1.0,0.007844435133589109
0.30186674529724816,0.23938745260238647,0.0267464779317379,0.19708512723445892,1.1977696418762207,-0.0004711151123046875,-0.002579212188720703,-0.002357959747314453,-0.0027151107788085938,4700,123.88948059082031,4.819389820098877,22.072547912597656,3.094334602355957,73.12017059326172,4.292104244232178,23.24753761291504,3.1461992263793945,0.404281159860331,1.0,0.007558540043419109
0.30182413252799295,0.23985213041305542,0.026985300704836845,0.19751693308353424,1.1979107856750488,-0.0004982948303222656,-0.0025320053100585938,-0.0023908615112304688,-0.0027208328247070312,4725,123.8277587890625,4.818891525268555,22.0167293548584,3.0918025970458984,72.945556640625,4.289713382720947,23.184371948242188,3.1434783935546875,0.4126309397297708,1.0,0.00730692098362069
0.30178211327286475,0.24029964208602905,0.027210868895053864,0.1979321539402008,1.1980500221252441,-0.0005197525024414062,-0.002457141876220703,-0.0023179054260253906,-0.0026221275329589844,4750,123.76341247558594,4.818371772766113,21.962697982788086,3.0893454551696777,72.77667236328125,4.287395477294922,23.123659133911133,3.1408562660217285,0.4170335509336572,1.0,0.00704548979728548
0.30171076726660184,0.24077428877353668,0.027443919330835342,0.19836419820785522,1.1982862949371338,-0.00047016143798828125,-0.0025327205657958984,-0.00229644775390625,-0.0026426315307617188,4775,123.70523834228516,4.817901611328125,21.907140731811523,3.086812734603882,72.6097412109375,4.285099029541016,23.0626277923584,3.138213634490967,0.42674965841809626,1.0,0.006776386028397261
0.3016569502540596,0.241238072514534,0.027677420526742935,0.19879671931266785,1.1984648704528809,-0.0004553794860839844,-0.002420663833618164,-0.0022420883178710938,-0.0025610923767089844,4800,123.64891815185547,4.817446231842041,21.854177474975586,3.0843920707702637,72.4471206665039,4.2828569412231445,23.003643035888672,3.135652542114258,0.43373311067253684,1.0,0.006541370149189639
0.30158629977996143,0.24168652296066284,0.02789253741502762,0.19922131299972534,1.1986989974975586,-0.0004525184631347656,-0.0024318695068359375,-0.002197742462158203,-0.0025968551635742188,4825,123.59298706054688,4.816993713378906,21.80109405517578,3.0819602012634277,72.28807830810547,4.280659198760986,22.94398307800293,3.1330556869506836,0.44223470472142096,1.0,0.006329604543014188
0.30142908633039733,0.24213452637195587,0.028078077360987663,0.19965404272079468,1.1992204189300537,-0.0004038810729980469,-0.0023000240325927734,-0.0017786026000976562,-0.002562999725341797,4850,123.54307556152344,4.816589832305908,21.751008987426758,3.079660177230835,72.15962219238281,4.278880596160889,22.885251998901367,3.130492687225342,0.4457264308486413,1.0,0.006086125520066557
0.3013413497924917,0.24256056547164917,0.028259459882974625,0.20007020235061646,1.1995115280151367,-0.0003905296325683594,-0.002119779586791992,-0.0018286705017089844,-0.0023584365844726562,4875,123.49483489990234,4.81619930267334,21.7049503326416,3.077540397644043,72.02778625488281,4.27705192565918,22.831342697143555,3.128134250640869,0.4539243965386367,1.0,0.0058755851832557075
0.3012391652482465,0.24296791851520538,0.02843310870230198,0.2004762440919876,1.1998505592346191,-0.0003662109375,-0.0020537376403808594,-0.0017147064208984375,-0.0022597312927246094,4900,123.44961547851562,4.81583309173584,21.660415649414062,3.075486660003662,71.90438079833984,4.275337219238281,22.779808044433594,3.1258745193481445,0.4607560346136329,1.0,0.005666137983511624
